isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	XLOC_006135	TCONS_00012667	AT1G37140	AT1G37140.1	sense	intergenic	7159	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37150	AT1G37150.8	sense	intergenic	1406	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37150	AT1G37150.4	sense	intergenic	1207	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37150	AT1G37150.2	sense	intergenic	1740	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37140	AT1G37140.2	sense	intergenic	7093	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37150	AT1G37150.1	sense	intergenic	1897	same_strand	upstream
0	XLOC_006135	TCONS_00012667	AT1G37150	AT1G37150.5	sense	intergenic	1809	same_strand	upstream
1	XLOC_019620	TCONS_00040015	AT4G06655	AT4G06655.1	antisense	intergenic	5276	divergent	upstream
1	XLOC_000672	TCONS_00001521	AT1G12672	AT1G12672.2	sense	intergenic	1188	same_strand	upstream
0	XLOC_000672	TCONS_00001521	AT1G12650	AT1G12650.3	sense	intergenic	8646	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12660	AT1G12660.1	sense	intergenic	6902	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12650	AT1G12650.2	sense	intergenic	8644	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12700	AT1G12700.3	antisense	intergenic	6435	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12680	AT1G12680.1	antisense	intergenic	2756	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12650	AT1G12650.1	sense	intergenic	8646	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12663	AT1G12663.1	sense	intergenic	5132	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12665	AT1G12665.1	sense	intergenic	3716	same_strand	downstream
0	XLOC_000672	TCONS_00001521	AT1G12710	AT1G12710.2	antisense	intergenic	9618	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12700	AT1G12700.2	antisense	intergenic	6412	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12710	AT1G12710.1	antisense	intergenic	9618	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12700	AT1G12700.1	antisense	intergenic	7298	convergent	downstream
0	XLOC_000672	TCONS_00001521	AT1G12672	AT1G12672.1	sense	intergenic	1402	same_strand	upstream
0	XLOC_000672	TCONS_00001521	AT1G12650	AT1G12650.4	sense	intergenic	8646	same_strand	downstream
1	XLOC_017915	TCONS_00036666	AT3G30383	AT3G30383.1	antisense	intergenic	594	divergent	upstream
0	XLOC_017915	TCONS_00036666	AT3G30380	AT3G30380.1	antisense	intergenic	7131	convergent	downstream
0	XLOC_017915	TCONS_00036666	AT3G30385	AT3G30385.1	antisense	intergenic	4319	divergent	upstream
0	XLOC_017915	TCONS_00036666	AT3G30387	AT3G30387.1	antisense	intergenic	8043	divergent	upstream
0	XLOC_017915	TCONS_00036666	AT3G30390	AT3G30390.2	sense	intergenic	4056	same_strand	upstream
0	XLOC_017915	TCONS_00036666	AT3G30390	AT3G30390.1	sense	intergenic	4056	same_strand	upstream
0	XLOC_017915	TCONS_00036666	AT3G30380	AT3G30380.2	antisense	intergenic	6793	convergent	downstream
0	XLOC_017915	TCONS_00036666	AT3G30390	AT3G30390.3	sense	intergenic	4081	same_strand	upstream
1	XLOC_028909	TCONS_00059402	AT5G28960	AT5G28960.1	antisense	intergenic	2139	convergent	downstream
0	XLOC_028909	TCONS_00059402	AT5G28950	AT5G28950.1	antisense	intergenic	7605	convergent	downstream
1	AT3G52748	AT3G52748.1	AT3G52742	AT3G52742.1	antisense	genic	0	overlapping	exonic
0	AT3G52748	AT3G52748.1	AT3G08280	AT3G08280.1	sense	intergenic	6674	same_strand	downstream
0	AT3G52748	AT3G52748.1	AT3G08290	AT3G08290.1	sense	intergenic	2984	same_strand	downstream
0	AT3G52748	AT3G52748.1	AT3G52720	AT3G52720.2	antisense	intergenic	7688	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52720	AT3G52720.3	antisense	intergenic	6812	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52748	AT3G52748.1	sense	genic	0	containing	exonic
0	AT3G52748	AT3G52748.1	AT3G52760	AT3G52760.1	antisense	intergenic	4090	convergent	downstream
0	AT3G52748	AT3G52748.1	AT3G52770	AT3G52770.1	antisense	intergenic	7927	convergent	downstream
0	AT3G52748	AT3G52748.1	AT3G52720	AT3G52720.4	antisense	intergenic	7688	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52730	AT3G52730.1	antisense	intergenic	4607	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52730	AT3G52730.2	antisense	intergenic	4662	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52750	AT3G52750.3	antisense	intergenic	252	convergent	downstream
0	AT3G52748	AT3G52748.1	AT3G52750	AT3G52750.4	antisense	intergenic	1042	convergent	downstream
0	AT3G52748	AT3G52748.1	AT3G52740	AT3G52740.1	antisense	intergenic	1801	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G08285	at3g08285	sense	intergenic	3866	same_strand	downstream
0	AT3G52748	AT3G52748.1	AT3G52765	AT3G52765.1	sense	intergenic	5447	same_strand	upstream
0	AT3G52748	AT3G52748.1	AT3G52750	AT3G52750.2	antisense	intergenic	15	convergent	downstream
0	AT3G52748	AT3G52748.1	AT3G52720	AT3G52720.1	antisense	intergenic	6686	divergent	upstream
0	AT3G52748	AT3G52748.1	AT3G52750	AT3G52750.1	antisense	intergenic	72	convergent	downstream
1	AT3G59765	AT3G59765.2	AT3G59765	AT3G59765.1	sense	genic	0	containing	exonic
0	AT3G59765	AT3G59765.2	AT3G59740	AT3G59740.1	sense	intergenic	7329	same_strand	upstream
0	AT3G59765	AT3G59765.2	AT3G59770	AT3G59770.3	sense	intergenic	672	same_strand	downstream
0	AT3G59765	AT3G59765.2	AT3G59770	AT3G59770.2	sense	intergenic	672	same_strand	downstream
0	AT3G59765	AT3G59765.2	AT3G59750	AT3G59750.1	sense	intergenic	4550	same_strand	upstream
0	AT3G59765	AT3G59765.2	AT3G59760	AT3G59760.1	sense	intergenic	971	same_strand	upstream
0	AT3G59765	AT3G59765.2	AT3G59765	AT3G59765.3	sense	genic	0	overlapping	exonic
0	AT3G59765	AT3G59765.2	AT3G59765	AT3G59765.2	sense	genic	0	containing	exonic
0	AT3G59765	AT3G59765.2	AT3G59780	AT3G59780.1	antisense	intergenic	7972	divergent	upstream
0	AT3G59765	AT3G59765.2	AT3G59760	AT3G59760.2	sense	intergenic	971	same_strand	upstream
0	AT3G59765	AT3G59765.2	AT3G59770	AT3G59770.4	sense	intergenic	611	same_strand	downstream
0	AT3G59765	AT3G59765.2	AT3G59760	AT3G59760.3	sense	intergenic	934	same_strand	upstream
0	AT3G59765	AT3G59765.2	AT3G59770	AT3G59770.1	sense	intergenic	611	same_strand	downstream
1	AT2G42425	AT2G42425.1	AT2G42425	AT2G42425.1	sense	genic	0	containing	exonic
0	AT2G42425	AT2G42425.1	AT2G42410	AT2G42410.2	antisense	intergenic	2858	convergent	downstream
0	AT2G42425	AT2G42425.1	AT2G42410	AT2G42410.3	antisense	intergenic	2858	convergent	downstream
0	AT2G42425	AT2G42425.1	AT2G42450	AT2G42450.1	sense	intergenic	9744	same_strand	downstream
0	AT2G42425	AT2G42425.1	AT2G42430	AT2G42430.1	antisense	intergenic	995	divergent	upstream
0	AT2G42425	AT2G42425.1	AT2G42395	AT2G42395.1	sense	intergenic	7765	same_strand	upstream
0	AT2G42425	AT2G42425.1	AT2G42390	AT2G42390.1	sense	intergenic	9191	same_strand	upstream
0	AT2G42425	AT2G42425.1	AT2G42410	AT2G42410.1	antisense	intergenic	2872	convergent	downstream
0	AT2G42425	AT2G42425.1	AT2G42400	AT2G42400.1	sense	intergenic	4971	same_strand	upstream
0	AT2G42425	AT2G42425.1	AT2G42440	AT2G42440.1	sense	intergenic	6343	same_strand	downstream
0	AT2G42425	AT2G42425.1	AT2G42420	AT2G42420.1	antisense	intergenic	986	convergent	downstream
0	AT2G42425	AT2G42425.1	AT2G09375	AT2G09375.1	antisense	intergenic	4102	convergent	downstream
1	XLOC_014039	TCONS_00028836	AT3G17220	AT3G17220.1	antisense	genic	0	containing	exonic
0	XLOC_014039	TCONS_00028836	AT3G17250	AT3G17250.1	antisense	intergenic	7328	convergent	downstream
0	XLOC_014039	TCONS_00028836	AT3G17240	AT3G17240.3	antisense	intergenic	4655	convergent	downstream
0	XLOC_014039	TCONS_00028836	AT3G17227	AT3G17227.1	antisense	intergenic	1111	convergent	downstream
0	XLOC_014039	TCONS_00028836	AT3G17210	AT3G17210.1	sense	genic	0	overlapping	exonic
0	XLOC_014039	TCONS_00028836	AT3G17230	AT3G17230.1	antisense	intergenic	3411	convergent	downstream
0	XLOC_014039	TCONS_00028836	AT3G17240	AT3G17240.1	antisense	intergenic	4441	convergent	downstream
0	XLOC_014039	TCONS_00028836	AT3G17210	AT3G17210.2	sense	genic	0	overlapping	exonic
0	XLOC_014039	TCONS_00028836	AT3G17225	AT3G17225.1	antisense	genic	0	containing	exonic
0	XLOC_014039	TCONS_00028836	AT3G17205	AT3G17205.1	sense	intergenic	512	same_strand	downstream
0	XLOC_014039	TCONS_00028836	AT3G17205	AT3G17205.3	sense	intergenic	429	same_strand	downstream
0	XLOC_014039	TCONS_00028836	AT3G17205	AT3G17205.2	sense	intergenic	559	same_strand	downstream
0	XLOC_014039	TCONS_00028836	AT3G17240	AT3G17240.2	antisense	intergenic	6285	convergent	downstream
1	XLOC_020319	TCONS_00041382	AT4G18422	AT4G18422.1	antisense	intergenic	10	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G18440	AT4G18440.1	antisense	intergenic	9933	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G18425	AT4G18425.1	antisense	intergenic	5050	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G18430	AT4G18430.1	antisense	intergenic	7531	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G18395	AT4G18395.1	sense	intergenic	5539	same_strand	downstream
0	XLOC_020319	TCONS_00041382	AT4G06810	AT4G06810.1	sense	intergenic	3977	same_strand	upstream
0	XLOC_020319	TCONS_00041382	AT4G06780	AT4G06780.1	antisense	intergenic	5459	divergent	upstream
0	XLOC_020319	TCONS_00041382	AT4G06795	AT4G06795.1	sense	intergenic	1848	same_strand	upstream
0	XLOC_020319	TCONS_00041382	AT4G06800	AT4G06800.1	antisense	intergenic	2366	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G06805	AT4G06805.1	antisense	intergenic	3907	convergent	downstream
0	XLOC_020319	TCONS_00041382	AT4G06785	AT4G06785.1	sense	intergenic	4196	same_strand	downstream
0	XLOC_020319	TCONS_00041382	AT4G18400	AT4G18400.1	antisense	intergenic	4196	divergent	upstream
0	XLOC_020319	TCONS_00041382	AT4G18390	AT4G18390.1	antisense	intergenic	9886	divergent	upstream
0	XLOC_020319	TCONS_00041382	AT4G18390	AT4G18390.2	antisense	intergenic	9923	divergent	upstream
1	XLOC_006946	TCONS_00014212	AT1G60530	AT1G60530.1	antisense	genic	0	containing	exonic
0	XLOC_006946	TCONS_00014212	AT1G60500	AT1G60500.1	antisense	intergenic	5453	convergent	downstream
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.7	sense	intergenic	2172	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60545	AT1G60545.4	antisense	intergenic	2665	divergent	upstream
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.6	sense	intergenic	2185	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60545	AT1G60545.3	antisense	intergenic	865	divergent	upstream
0	XLOC_006946	TCONS_00014212	AT1G60525	AT1G60525.2	sense	genic	0	containing	exonic
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.4	sense	intergenic	2043	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60545	AT1G60545.2	antisense	intergenic	865	divergent	upstream
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.3	sense	intergenic	2043	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60550	AT1G60550.1	sense	intergenic	4339	same_strand	downstream
0	XLOC_006946	TCONS_00014212	AT1G60560	AT1G60560.2	sense	intergenic	7037	same_strand	downstream
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.2	sense	intergenic	2043	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60490	AT1G60490.1	sense	intergenic	9028	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60545	AT1G60545.1	antisense	intergenic	865	divergent	upstream
0	XLOC_006946	TCONS_00014212	AT1G60560	AT1G60560.3	sense	intergenic	8131	same_strand	downstream
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.1	sense	intergenic	2043	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60560	AT1G60560.1	sense	intergenic	7037	same_strand	downstream
0	XLOC_006946	TCONS_00014212	AT1G60525	AT1G60525.3	sense	genic	0	containing	exonic
0	XLOC_006946	TCONS_00014212	AT1G60505	AT1G60505.5	sense	intergenic	2043	same_strand	upstream
0	XLOC_006946	TCONS_00014212	AT1G60525	AT1G60525.1	sense	genic	0	containing	exonic
1	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.1	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.8	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34490	AT1G34490.1	sense	intergenic	6947	same_strand	upstream
0	XLOC_001928	TCONS_00004075	AT1G06757	AT1G06757.1	antisense	genic	0	containing	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.5	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34420	AT1G34420.1	sense	intergenic	8232	same_strand	downstream
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.9	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.3	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.4	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.6	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.2	sense	genic	0	overlapping	exonic
0	XLOC_001928	TCONS_00004075	AT1G34430	AT1G34430.1	antisense	intergenic	5787	divergent	upstream
0	XLOC_001928	TCONS_00004075	AT1G34440	AT1G34440.1	antisense	intergenic	2431	divergent	upstream
0	XLOC_001928	TCONS_00004075	AT1G34480	AT1G34480.1	sense	intergenic	4729	same_strand	upstream
0	XLOC_001928	TCONS_00004075	AT1G06773	AT1G06773.1	antisense	intergenic	405	convergent	downstream
0	XLOC_001928	TCONS_00004075	AT1G34500	AT1G34500.1	sense	intergenic	9145	same_strand	upstream
0	XLOC_001928	TCONS_00004075	AT1G34470	AT1G34470.1	sense	intergenic	1668	same_strand	upstream
0	XLOC_001928	TCONS_00004075	AT1G34460	AT1G34460.7	sense	genic	0	overlapping	exonic
1	XLOC_008381	TCONS_00017263	AT2G05050	AT2G05050.1	sense	intergenic	12040	same_strand	upstream
0	XLOC_008381	TCONS_00017263	AT2G05070	AT2G05070.1	antisense	intergenic	17239	convergent	downstream
0	XLOC_008381	TCONS_00017263	AT2G04825	AT2G04825.1	antisense	intergenic	13177	divergent	upstream
0	XLOC_008381	TCONS_00017263	AT2G05060	AT2G05060.1	sense	intergenic	16160	same_strand	upstream
0	XLOC_008381	TCONS_00017263	AT2G04835	AT2G04835.1	sense	intergenic	13307	same_strand	downstream
1	XLOC_023808	TCONS_00048757	AT4G38570	AT4G38570.3	sense	genic	0	containing	exonic
0	XLOC_023808	TCONS_00048757	AT4G38580	AT4G38580.1	antisense	intergenic	311	divergent	upstream
0	XLOC_023808	TCONS_00048757	AT4G38560	AT4G38560.1	antisense	intergenic	87	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38540	AT4G38540.1	antisense	intergenic	6393	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38600	AT4G38600.3	sense	intergenic	6803	same_strand	downstream
0	XLOC_023808	TCONS_00048757	AT4G38530	AT4G38530.1	antisense	intergenic	8435	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38552	AT4G38552.1	sense	intergenic	2656	same_strand	upstream
0	XLOC_023808	TCONS_00048757	AT4G38590	AT4G38590.1	antisense	intergenic	2236	divergent	upstream
0	XLOC_023808	TCONS_00048757	AT4G38570	AT4G38570.1	sense	genic	0	overlapping	exonic
0	XLOC_023808	TCONS_00048757	AT4G38545	AT4G38545.3	sense	intergenic	6133	same_strand	upstream
0	XLOC_023808	TCONS_00048757	AT4G38590	AT4G38590.2	antisense	intergenic	2296	divergent	upstream
0	XLOC_023808	TCONS_00048757	AT4G38570	AT4G38570.4	sense	genic	0	containing	exonic
0	XLOC_023808	TCONS_00048757	AT4G38550	AT4G38550.1	antisense	intergenic	2509	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38550	AT4G38550.2	antisense	intergenic	2580	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38600	AT4G38600.2	sense	intergenic	7211	same_strand	downstream
0	XLOC_023808	TCONS_00048757	AT4G38550	AT4G38550.5	antisense	intergenic	2580	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38600	AT4G38600.1	sense	intergenic	6803	same_strand	downstream
0	XLOC_023808	TCONS_00048757	AT4G38545	AT4G38545.2	sense	intergenic	6177	same_strand	upstream
0	XLOC_023808	TCONS_00048757	AT4G38550	AT4G38550.4	antisense	intergenic	2580	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38580	AT4G38580.2	antisense	intergenic	543	divergent	upstream
0	XLOC_023808	TCONS_00048757	AT4G38545	AT4G38545.1	sense	intergenic	6122	same_strand	upstream
0	XLOC_023808	TCONS_00048757	AT4G38560	AT4G38560.2	antisense	intergenic	87	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G38550	AT4G38550.3	antisense	intergenic	2509	convergent	downstream
0	XLOC_023808	TCONS_00048757	AT4G09715	AT4G09715.1	sense	intergenic	257	same_strand	upstream
0	XLOC_023808	TCONS_00048757	AT4G38570	AT4G38570.2	sense	genic	0	overlapping	exonic
1	XLOC_016052	TCONS_00032943	AT3G61910	AT3G61910.1	antisense	genic	0	nested	exonic
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.1	sense	intergenic	9197	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.6	sense	intergenic	9614	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61940	AT3G61940.1	sense	intergenic	6979	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.3	sense	intergenic	9197	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61897	at3g61897	sense	intergenic	7254	same_strand	downstream
0	XLOC_016052	TCONS_00032943	AT3G61930	AT3G61930.1	sense	intergenic	5319	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61898	AT3G61898.1	sense	intergenic	6639	same_strand	downstream
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.2	sense	intergenic	9728	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61900	AT3G61900.1	sense	intergenic	3200	same_strand	downstream
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.5	sense	intergenic	9220	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61950	AT3G61950.4	sense	intergenic	9197	same_strand	upstream
0	XLOC_016052	TCONS_00032943	AT3G61920	AT3G61920.1	antisense	intergenic	2263	convergent	downstream
1	XLOC_018951	TCONS_00038653	AT3G58720	AT3G58720.3	sense	genic	0	containing	exonic
0	XLOC_018951	TCONS_00038653	AT3G58750	AT3G58750.1	sense	intergenic	6309	same_strand	downstream
0	XLOC_018951	TCONS_00038653	AT3G58700	AT3G58700.1	antisense	intergenic	3259	convergent	downstream
0	XLOC_018951	TCONS_00038653	AT3G58740	AT3G58740.1	sense	intergenic	2776	same_strand	downstream
0	XLOC_018951	TCONS_00038653	AT3G58680	AT3G58680.1	antisense	intergenic	7391	convergent	downstream
0	XLOC_018951	TCONS_00038653	AT3G09145	AT3G09145.1	sense	intergenic	478	same_strand	upstream
0	XLOC_018951	TCONS_00038653	AT3G58720	AT3G58720.1	sense	genic	0	containing	exonic
0	XLOC_018951	TCONS_00038653	AT3G58710	AT3G58710.1	antisense	genic	0	overlapping	exonic
0	XLOC_018951	TCONS_00038653	AT3G58730	AT3G58730.1	sense	intergenic	191	same_strand	downstream
0	XLOC_018951	TCONS_00038653	AT3G58690	AT3G58690.1	antisense	intergenic	4963	convergent	downstream
0	XLOC_018951	TCONS_00038653	AT3G58720	AT3G58720.4	sense	genic	0	containing	exonic
0	XLOC_018951	TCONS_00038653	AT3G58710	AT3G58710.2	antisense	genic	0	overlapping	exonic
0	XLOC_018951	TCONS_00038653	AT3G58720	AT3G58720.2	sense	genic	0	containing	exonic
1	XLOC_007460	TCONS_00015285	AT1G68862	AT1G68862.4	sense	genic	0	containing	exonic
0	XLOC_007460	TCONS_00015285	AT1G68872	AT1G68872.2	sense	genic	0	overlapping	exonic
0	XLOC_007460	TCONS_00015285	AT1G68870	AT1G68870.1	antisense	genic	0	containing	exonic
0	XLOC_007460	TCONS_00015285	AT1G68860	AT1G68860.1	antisense	intergenic	176	convergent	downstream
0	XLOC_007460	TCONS_00015285	AT1G68850	AT1G68850.1	sense	intergenic	1524	same_strand	upstream
0	XLOC_007460	TCONS_00015285	AT1G68890	AT1G68890.1	antisense	intergenic	6713	divergent	upstream
0	XLOC_007460	TCONS_00015285	AT1G68875	AT1G68875.1	antisense	intergenic	1945	divergent	upstream
0	XLOC_007460	TCONS_00015285	AT1G09017	AT1G09017.1	antisense	intergenic	3203	divergent	upstream
0	XLOC_007460	TCONS_00015285	AT1G68862	AT1G68862.3	sense	genic	0	containing	exonic
0	XLOC_007460	TCONS_00015285	AT1G68840	AT1G68840.1	antisense	intergenic	4830	convergent	downstream
0	XLOC_007460	TCONS_00015285	AT1G68890	AT1G68890.2	antisense	intergenic	9055	divergent	upstream
0	XLOC_007460	TCONS_00015285	AT1G68862	AT1G68862.2	sense	genic	0	containing	exonic
0	XLOC_007460	TCONS_00015285	AT1G68872	AT1G68872.4	sense	genic	0	overlapping	exonic
0	XLOC_007460	TCONS_00015285	AT1G68877	AT1G68877.1	sense	intergenic	3164	same_strand	downstream
0	XLOC_007460	TCONS_00015285	AT1G68840	AT1G68840.2	antisense	intergenic	4563	convergent	downstream
0	XLOC_007460	TCONS_00015285	AT1G68880	AT1G68880.1	sense	intergenic	3830	same_strand	downstream
0	XLOC_007460	TCONS_00015285	AT1G68845	AT1G68845.1	antisense	intergenic	3740	convergent	downstream
0	XLOC_007460	TCONS_00015285	AT1G68872	AT1G68872.1	sense	genic	0	overlapping	exonic
0	XLOC_007460	TCONS_00015285	AT1G68872	AT1G68872.3	sense	genic	0	overlapping	exonic
0	XLOC_007460	TCONS_00015285	AT1G68862	AT1G68862.1	sense	genic	0	overlapping	exonic
1	XLOC_019352	TCONS_00039508	AT4G01593	AT4G01593.1	sense	genic	0	nested	exonic
0	XLOC_019352	TCONS_00039508	AT4G01590	AT4G01590.1	antisense	intergenic	250	divergent	upstream
0	XLOC_019352	TCONS_00039508	AT4G01575	AT4G01575.1	antisense	intergenic	8109	divergent	upstream
0	XLOC_019352	TCONS_00039508	AT4G01590	AT4G01590.3	antisense	intergenic	268	divergent	upstream
0	XLOC_019352	TCONS_00039508	AT4G03915	AT4G03915.1	sense	intergenic	2843	same_strand	downstream
0	XLOC_019352	TCONS_00039508	AT4G03895	AT4G03895.1	sense	intergenic	8050	same_strand	downstream
0	XLOC_019352	TCONS_00039508	AT4G01610	AT4G01610.1	sense	intergenic	2406	same_strand	upstream
