t_id_prev	g_id_prev	t_id_new	g_id_new	exon_count	length	class_code
AT5G15290.1	AT5G15290	AT5G15290.1	AT5G15290	3	893	=
AT5G02365.1	AT5G02365	AT5G02365.1	AT5G02365	1	344	=
AT5G02395.1	MSTRG.17694	TCONS_00050581	XLOC_024679	1	1503	k
MSTRG.17694.1	MSTRG.17694	TCONS_00050582	XLOC_024679	5	2840	k
AT5G15310.4	MSTRG.17694	AT5G15310.4	AT5G15310	3	1645	=
AT5G15310.3	MSTRG.17694	AT5G15310.3	AT5G15310	3	1650	=
AT5G15310.2	MSTRG.17694	AT5G15310.2	AT5G15310	4	1535	=
AT5G15310.1	MSTRG.17694	AT5G15310.1	AT5G15310	4	1568	=
AT5G15320.1	MSTRG.17695	AT5G15320.1	AT5G15320	3	757	=
AT5G15320.2	MSTRG.17695	AT5G15320.2	AT5G15320	3	683	=
AT5G15330.2	MSTRG.17696	AT5G15330.2	AT5G15330	3	1511	=
MSTRG.17696.2	MSTRG.17696	TCONS_00050591	XLOC_024681	2	1878	m
AT5G15330.1	MSTRG.17696	AT5G15330.1	AT5G15330	3	1463	=
AT5G02405.1	AT5G02405	AT5G02405.1	AT5G02405	2	329	=
AT5G15380.1	AT5G15380	AT5G15380.1	AT5G15380	10	1973	=
AT5G15390.1	MSTRG.17700	AT5G15390.1	AT5G15390	6	1482	=
AT5G15390.2	MSTRG.17700	AT5G15390.2	AT5G15390	5	1548	=
MSTRG.17700.3	MSTRG.17700	TCONS_00050596	XLOC_024684	6	1472	j
AT5G15430.1	MSTRG.17702	AT5G15430.1	AT5G15430	2	1859	=
AT5G15430.2	MSTRG.17702	AT5G15430.2	AT5G15430	1	1981	=
MSTRG.17703.1	MSTRG.17703	TCONS_00050599	XLOC_024686	2	2153	m
AT5G15440.1	MSTRG.17703	AT5G15440.1	AT5G15440	3	1407	=
AT5G15510.3	MSTRG.17708	AT5G15510.3	AT5G15510	8	1902	=
AT5G15510.1	MSTRG.17708	AT5G15510.1	AT5G15510	8	1891	=
AT5G15510.4	MSTRG.17708	AT5G15510.4	AT5G15510	7	2095	=
AT5G15510.2	MSTRG.17708	AT5G15510.2	AT5G15510	8	1911	=
AT5G15530.1	MSTRG.17710	AT5G15530.1	AT5G15530	7	1563	=
AT5G02425.1	MSTRG.17713	AT5G02425.1	AT5G02425	1	678	=
AT5G15560.1	AT5G15560	AT5G15560.1	AT5G15560	2	720	=
AT5G15570.1	MSTRG.17716	AT5G15570.1	AT5G15570	2	1753	=
AT5G15581.1	MSTRG.17718	AT5G15581.1	AT5G15581	2	216	=
AT5G15600.1	MSTRG.17719	AT5G15600.1	AT5G15600	3	945	=
AT5G15600.2	MSTRG.17719	AT5G15600.2	AT5G15600	2	960	=
AT5G15610.1	MSTRG.17720	AT5G15610.1	AT5G15610	9	1809	=
AT5G15610.2	MSTRG.17720	AT5G15610.2	AT5G15610	10	1679	=
AT5G15620.1	AT5G15620	AT5G15620.1	AT5G15620	3	1468	=
AT5G15630.1	MSTRG.17721	AT5G15630.1	AT5G15630	6	1880	=
AT5G15630.2	MSTRG.17721	AT5G15630.2	AT5G15630	4	1965	=
AT5G15630.3	MSTRG.17721	AT5G15630.3	AT5G15630	5	1874	=
AT5G15630.4	MSTRG.17721	AT5G15630.4	AT5G15630	5	1856	=
AT5G15630.5	MSTRG.17721	AT5G15630.5	AT5G15630	5	1208	=
AT5G15640.2	MSTRG.17722	AT5G15640.2	AT5G15640	6	1924	=
AT5G15640.1	MSTRG.17722	AT5G15640.1	AT5G15640	6	1713	=
AT5G15650.1	MSTRG.17723	AT5G15650.1	AT5G15650	4	2355	=
AT5G15660.1	AT5G15660	AT5G15660.1	AT5G15660	2	1317	=
AT5G15670.1	AT5G15670	AT5G15670.1	AT5G15670	2	645	=
AT5G15685.1	AT5G15685	AT5G15685.1	AT5G15685	3	1482	=
AT5G15710.2	MSTRG.17726	AT5G15710.2	AT5G15710	1	2040	=
AT5G15710.1	MSTRG.17726	AT5G15710.1	AT5G15710	2	1993	=
AT5G15725.1	AT5G15725	AT5G15725.1	AT5G15725	3	595	=
AT5G15730.2	MSTRG.17728	AT5G15730.2	AT5G15730	7	1790	=
AT5G15730.1	MSTRG.17728	AT5G15730.1	AT5G15730	7	1730	=
AT5G15730.3	MSTRG.17728	AT5G15730.3	AT5G15730	6	1989	=
AT5G15745.1	MSTRG.17730	AT5G15745.1	AT5G15745	2	192	=
AT5G15750.1	MSTRG.17731	AT5G15750.1	AT5G15750	5	993	=
AT5G15760.1	MSTRG.17732	AT5G15760.1	AT5G15760	2	1363	=
AT5G15790.3	MSTRG.17735	AT5G15790.3	AT5G15790	4	2246	=
AT5G15790.4	MSTRG.17735	AT5G15790.4	AT5G15790	4	1284	=
AT5G15790.2	MSTRG.17735	AT5G15790.2	AT5G15790	5	1660	=
AT5G15790.5	MSTRG.17735	AT5G15790.5	AT5G15790	5	2136	=
AT5G15790.1	MSTRG.17735	AT5G15790.1	AT5G15790	6	1551	=
AT5G02455.1	MSTRG.17738	AT5G02455.1	AT5G02455	1	449	=
AT5G15805.1	AT5G15805	AT5G15805.1	AT5G15805	1	74	=
AT5G15810.1	MSTRG.17740	AT5G15810.1	AT5G15810	12	2275	=
AT5G15815.1	AT5G15815	AT5G15815.1	AT5G15815	1	72	=
AT5G15820.1	MSTRG.17741	AT5G15820.1	AT5G15820	1	1472	=
MSTRG.17741.2	MSTRG.17741	TCONS_00050645	XLOC_024713	2	1361	o
AT5G15830.1	AT5G15830	AT5G15830.1	AT5G15830	1	1172	=
at5g15833	MSTRG.17743	at5g15833	AT5G15833	1	142	=
AT5G15843.1	MSTRG.17745	AT5G15843.1	AT5G15843	6	738	=
AT5G15845.1	MSTRG.17746	AT5G15845.1	AT5G15845	7	2776	=
AT5G15845.2	MSTRG.17746	AT5G15845.2	AT5G15845	8	2366	=
AT5G15845.5	MSTRG.17746	AT5G15845.5	AT5G15845	4	3311	=
AT5G15845.4	MSTRG.17746	AT5G15845.4	AT5G15845	5	3223	=
AT5G15845.3	MSTRG.17746	AT5G15845.3	AT5G15845	5	3173	=
AT5G15853.1	MSTRG.17746	AT5G15853.1	AT5G15853	1	289	=
AT5G15880.1	MSTRG.17750	AT5G15880.1	AT5G15880	6	1429	=
AT5G15910.1	MSTRG.17752	AT5G15910.1	AT5G15910	10	1369	=
AT5G15910.2	MSTRG.17752	AT5G15910.2	AT5G15910	8	1111	=
AT5G15920.1	MSTRG.17753	AT5G15920.1	AT5G15920	4	3507	=
MSTRG.17754.1	MSTRG.17754	TCONS_00050660	XLOC_024721	8	1525	j
AT5G15930.1	MSTRG.17754	AT5G15930.1	AT5G15930	8	1529	=
AT5G15940.2	MSTRG.17755	AT5G15940.2	AT5G15940	10	1495	=
AT5G15940.4	MSTRG.17755	AT5G15940.4	AT5G15940	8	1122	=
AT5G15940.3	MSTRG.17755	AT5G15940.3	AT5G15940	9	1368	=
AT5G15940.1	MSTRG.17755	AT5G15940.1	AT5G15940	9	1263	=
AT5G15950.1	MSTRG.17756	AT5G15950.1	AT5G15950	3	1799	=
AT5G15950.2	MSTRG.17756	AT5G15950.2	AT5G15950	1	1881	=
MSTRG.17757.1	MSTRG.17757	TCONS_00050667	XLOC_024724	5	2592	k
MSTRG.17757.3	MSTRG.17757	TCONS_00050669	XLOC_024724	3	794	j
MSTRG.17757.2	MSTRG.17757	TCONS_00050668	XLOC_024724	3	794	j
AT5G15960.1	MSTRG.17757	AT5G15960.1	AT5G15960	3	1721	=
MSTRG.17757.4	MSTRG.17757	TCONS_00050671	XLOC_024724	4	791	m
AT5G15970.1	MSTRG.17757	AT5G15970.1	AT5G15970	3	763	=
AT5G15980.1	MSTRG.17758	AT5G15980.1	AT5G15980	1	2613	=
AT5G16000.1	MSTRG.17760	AT5G16000.1	AT5G16000	9	2532	=
AT5G16010.1	MSTRG.17761	AT5G16010.1	AT5G16010	2	1147	=
MSTRG.17762.1	MSTRG.17762	TCONS_00050676	XLOC_024728	8	2381	j
AT5G16020.1	MSTRG.17762	AT5G16020.1	AT5G16020	8	2278	=
MSTRG.17762.3	MSTRG.17762	TCONS_00050678	XLOC_024728	8	2238	j
AT5G02495.1	AT5G02495	AT5G02495.1	AT5G02495	1	246	=
AT5G16030.1	MSTRG.17763	AT5G16030.1	AT5G16030	5	1462	=
AT5G16030.4	MSTRG.17763	AT5G16030.4	AT5G16030	4	967	=
AT5G16030.3	MSTRG.17763	AT5G16030.3	AT5G16030	5	1278	=
AT5G16030.2	MSTRG.17763	AT5G16030.2	AT5G16030	5	1257	=
AT5G16030.5	MSTRG.17763	AT5G16030.5	AT5G16030	4	1021	=
AT5G16060.1	MSTRG.17766	AT5G16060.1	AT5G16060	3	602	=
MSTRG.17766.2	MSTRG.17766	TCONS_00050686	XLOC_024731	3	563	j
AT5G16120.3	MSTRG.17771	AT5G16120.3	AT5G16120	9	1506	=
AT5G16120.1	MSTRG.17771	AT5G16120.1	AT5G16120	8	1851	=
AT5G16120.4	MSTRG.17771	AT5G16120.4	AT5G16120	9	1590	=
AT5G16120.2	MSTRG.17771	AT5G16120.2	AT5G16120	9	1600	=
AT5G16130.1	MSTRG.17772	AT5G16130.1	AT5G16130	6	989	=
AT5G16150.2	MSTRG.17774	AT5G16150.2	AT5G16150	14	1965	=
AT5G16150.1	MSTRG.17774	AT5G16150.1	AT5G16150	14	1880	=
AT5G16150.3	MSTRG.17774	AT5G16150.3	AT5G16150	13	2052	=
AT5G16170.1	MSTRG.17776	AT5G16170.1	AT5G16170	2	1445	=
AT5G16180.2	MSTRG.17777	AT5G16180.2	AT5G16180	6	2458	=
AT5G16180.1	MSTRG.17777	AT5G16180.1	AT5G16180	7	2367	=
MSTRG.17777.3	MSTRG.17777	TCONS_00050698	XLOC_024736	6	2374	m
AT5G16230.1	MSTRG.17781	AT5G16230.1	AT5G16230	3	1839	=
MSTRG.17781.2	MSTRG.17781	TCONS_00050700	XLOC_024737	2	1243	j
AT5G16230.2	MSTRG.17781	AT5G16230.2	AT5G16230	2	1122	=
AT5G16240.1	MSTRG.17783	AT5G16240.1	AT5G16240	4	1748	=
AT5G16260.1	MSTRG.17785	AT5G16260.1	AT5G16260	15	2223	=
MSTRG.17785.2	MSTRG.17785	TCONS_00050704	XLOC_024739	15	2181	j
MSTRG.17785.3	MSTRG.17785	TCONS_00050705	XLOC_024739	15	2173	j
MSTRG.17785.4	MSTRG.17785	TCONS_00050706	XLOC_024739	15	2119	j
AT5G16270.1	MSTRG.17786	AT5G16270.1	AT5G16270	16	3795	=
AT5G16290.1	MSTRG.17788	AT5G16290.1	AT5G16290	13	1968	=
MSTRG.17788.1	MSTRG.17788	TCONS_00050709	XLOC_024741	18	5724	k
AT5G16290.2	MSTRG.17788	AT5G16290.2	AT5G16290	13	1970	=
MSTRG.17788.4	MSTRG.17788	TCONS_00050711	XLOC_024741	18	5272	j
MSTRG.17788.5	MSTRG.17788	TCONS_00050712	XLOC_024741	15	4761	j
AT5G16300.1	MSTRG.17788	AT5G16300.1	AT5G16300	6	3756	=
MSTRG.17788.7	MSTRG.17788	TCONS_00050714	XLOC_024741	6	3752	j
AT5G16300.4	MSTRG.17788	AT5G16300.4	AT5G16300	6	3584	=
AT5G16300.3	MSTRG.17788	AT5G16300.3	AT5G16300	6	3533	=
AT5G16300.2	MSTRG.17788	AT5G16300.2	AT5G16300	6	3430	=
AT5G02525.1	MSTRG.17790	AT5G02525.1	AT5G02525	1	328	=
AT5G16320.1	MSTRG.17791	AT5G16320.1	AT5G16320	1	1612	=
AT5G16350.3	MSTRG.17793	AT5G16350.3	AT5G16350	7	1652	=
AT5G16350.2	MSTRG.17793	AT5G16350.2	AT5G16350	6	1776	=
AT5G16350.1	MSTRG.17793	AT5G16350.1	AT5G16350	7	1691	=
AT5G16375.1	AT5G16375	AT5G16375.1	AT5G16375	1	82	=
AT5G16420.3	MSTRG.17796	AT5G16420.3	AT5G16420	2	2165	=
AT5G16420.2	MSTRG.17796	AT5G16420.2	AT5G16420	2	2186	=
AT5G16420.1	MSTRG.17796	AT5G16420.1	AT5G16420	1	1680	=
AT5G16420.4	MSTRG.17796	AT5G16420.4	AT5G16420	2	2136	=
AT5G16430.1	MSTRG.17797	AT5G16430.1	AT5G16430	1	258	=
MSTRG.17798.1	MSTRG.17798	TCONS_00050729	XLOC_024748	8	2924	k
MSTRG.17798.2	MSTRG.17798	TCONS_00050730	XLOC_024748	8	2772	k
AT5G16440.1	MSTRG.17798	AT5G16440.1	AT5G16440	6	1258	=
AT5G16450.1	MSTRG.17798	AT5G16450.1	AT5G16450	3	1499	=
AT5G16450.2	MSTRG.17798	AT5G16450.2	AT5G16450	3	1442	=
AT5G16470.1	MSTRG.17801	AT5G16470.1	AT5G16470	1	1154	=
AT5G16470.2	MSTRG.17801	AT5G16470.2	AT5G16470	2	1031	=
MSTRG.17805.1	MSTRG.17805	TCONS_00050736	XLOC_024750	3	3949	k
MSTRG.17805.2	MSTRG.17805	TCONS_00050737	XLOC_024750	2	2399	u
AT5G16510.2	MSTRG.17805	AT5G16510.2	AT5G16510	2	1546	=
AT5G16510.1	MSTRG.17805	AT5G16510.1	AT5G16510	2	1460	=
AT5G16530.2	MSTRG.17807	AT5G16530.2	AT5G16530	4	1491	=
AT5G16530.1	MSTRG.17807	AT5G16530.1	AT5G16530	5	1370	=
AT5G16540.4	MSTRG.17808	AT5G16540.4	AT5G16540	4	1915	=
AT5G16540.3	MSTRG.17808	AT5G16540.3	AT5G16540	5	1832	=
AT5G16540.1	MSTRG.17808	AT5G16540.1	AT5G16540	6	1734	=
MSTRG.17808.4	MSTRG.17808	TCONS_00050745	XLOC_024752	6	1641	j
AT5G16540.2	MSTRG.17808	AT5G16540.2	AT5G16540	6	1579	=
AT5G16550.1	MSTRG.17809	AT5G16550.1	AT5G16550	3	1176	=
AT5G02555.1	MSTRG.17811	AT5G02555.1	AT5G02555	1	435	=
AT5G16590.1	MSTRG.17813	AT5G16590.1	AT5G16590	3	2421	=
AT5G16600.1	MSTRG.17814	AT5G16600.1	AT5G16600	3	1329	=
AT5G02565.1	MSTRG.17816	AT5G02565.1	AT5G02565	1	253	=
AT5G02575.1	MSTRG.17817	AT5G02575.1	AT5G02575	1	290	=
AT5G16620.1	MSTRG.17818	AT5G16620.1	AT5G16620	14	1853	=
AT5G16630.3	MSTRG.17819	AT5G16630.3	AT5G16630	12	3174	=
AT5G16630.2	MSTRG.17819	AT5G16630.2	AT5G16630	13	3079	=
AT5G16630.1	MSTRG.17819	AT5G16630.1	AT5G16630	13	2954	=
AT5G16640.1	MSTRG.17820	AT5G16640.1	AT5G16640	1	2097	=
AT5G16690.2	MSTRG.17823	AT5G16690.2	AT5G16690	16	2594	=
AT5G16690.1	MSTRG.17823	AT5G16690.1	AT5G16690	17	2438	=
AT5G16700.1	AT5G16700	AT5G16700.1	AT5G16700	4	1467	=
MSTRG.17824.1	MSTRG.17824	TCONS_00050761	XLOC_024764	32	4504	k
AT5G16710.1	MSTRG.17824	AT5G16710.1	AT5G16710	6	1105	=
MSTRG.17824.2	MSTRG.17824	TCONS_00050763	XLOC_024764	32	4485	j
MSTRG.17824.4	MSTRG.17824	TCONS_00050765	XLOC_024764	27	3494	j
AT5G16715.1	MSTRG.17824	AT5G16715.1	AT5G16715	27	3394	=
MSTRG.17824.6	MSTRG.17824	TCONS_00050766	XLOC_024764	27	3343	j
AT5G16720.1	MSTRG.17825	AT5G16720.1	AT5G16720	3	2393	=
MSTRG.17825.2	MSTRG.17825	TCONS_00050768	XLOC_024765	2	2474	m
AT5G16730.1	MSTRG.17826	AT5G16730.1	AT5G16730	3	3138	=
AT5G16760.1	MSTRG.17828	AT5G16760.1	AT5G16760	1	1698	=
AT5G16770.3	MSTRG.17829	AT5G16770.3	AT5G16770	3	1782	=
AT5G16770.2	MSTRG.17829	AT5G16770.2	AT5G16770	3	1922	=
AT5G16770.1	MSTRG.17829	AT5G16770.1	AT5G16770	4	1668	=
AT5G16770.4	MSTRG.17829	AT5G16770.4	AT5G16770	2	1986	=
AT5G16820.2	MSTRG.17833	AT5G16820.2	AT5G16820	3	2000	=
AT5G16820.1	MSTRG.17833	AT5G16820.1	AT5G16820	3	2006	=
MSTRG.17833.3	MSTRG.17833	TCONS_00050777	XLOC_024769	2	2056	m
AT5G02595.1	MSTRG.17835	AT5G02595.1	AT5G02595	1	398	=
AT5G16840.1	MSTRG.17836	AT5G16840.1	AT5G16840	5	1201	=
AT5G16840.2	MSTRG.17836	AT5G16840.2	AT5G16840	5	1180	=
AT5G16840.3	MSTRG.17836	AT5G16840.3	AT5G16840	5	1116	=
AT5G16860.1	MSTRG.17839	AT5G16860.1	AT5G16860	1	2704	=
AT5G16880.1	MSTRG.17841	AT5G16880.1	AT5G16880	4	1701	=
AT5G16880.4	MSTRG.17841	AT5G16880.4	AT5G16880	3	2200	=
AT5G16880.2	MSTRG.17841	AT5G16880.2	AT5G16880	4	1674	=
AT5G16880.3	MSTRG.17841	AT5G16880.3	AT5G16880	5	1548	=
MSTRG.17842.1	MSTRG.17842	TCONS_00050787	XLOC_024774	9	1781	j
AT5G16890.1	MSTRG.17842	AT5G16890.1	AT5G16890	9	1770	=
AT5G16900.1	AT5G16900	AT5G16900.1	AT5G16900	14	2919	=
AT5G16900.2	AT5G16900	AT5G16900.2	AT5G16900	13	2875	=
AT5G16900.3	AT5G16900	AT5G16900.3	AT5G16900	13	2908	=
AT5G16900.4	AT5G16900	AT5G16900.4	AT5G16900	11	2439	=
AT5G16910.1	MSTRG.17843	AT5G16910.1	AT5G16910	4	4501	=
AT5G16920.1	AT5G16920	AT5G16920.1	AT5G16920	1	1129	=
AT5G16930.1	MSTRG.17844	AT5G16930.1	AT5G16930	8	2419	=
AT5G16950.1	MSTRG.17846	AT5G16950.1	AT5G16950	1	669	=
AT5G02635.1	MSTRG.17847	AT5G02635.1	AT5G02635	1	312	=
AT5G17020.1	MSTRG.17850	AT5G17020.1	AT5G17020	32	4002	=
AT5G17020.2	MSTRG.17850	AT5G17020.2	AT5G17020	31	3865	=
AT5G17060.2	MSTRG.17853	AT5G17060.2	AT5G17060	6	1329	=
AT5G17060.1	MSTRG.17853	AT5G17060.1	AT5G17060	7	1224	=
AT5G17080.1	AT5G17080	AT5G17080.1	AT5G17080	5	897	=
AT5G17130.1	AT5G17130	AT5G17130.1	AT5G17130	3	568	=
AT5G17140.1	AT5G17140	AT5G17140.1	AT5G17140	2	339	=
MSTRG.17859.1	MSTRG.17859	TCONS_00050805	XLOC_024786	2	334	x
AT5G17167.1	MSTRG.17861	AT5G17167.1	AT5G17167	3	579	=
AT5G17170.1	MSTRG.17862	AT5G17170.1	AT5G17170	6	1324	=
AT5G17170.2	MSTRG.17862	AT5G17170.2	AT5G17170	6	1187	=
AT5G17180.1	AT5G17180	AT5G17180.1	AT5G17180	1	412	=
AT5G17190.1	MSTRG.17863	AT5G17190.1	AT5G17190	1	1003	=
MSTRG.17864.1	MSTRG.17864	TCONS_00050811	XLOC_024791	5	2345	j
MSTRG.17864.2	MSTRG.17864	TCONS_00050813	XLOC_024791	2	1340	j
AT5G17210.1	MSTRG.17864	AT5G17210.1	AT5G17210	3	1246	=
AT5G17210.2	MSTRG.17864	AT5G17210.2	AT5G17210	3	1425	=
AT5G17220.1	MSTRG.17864	AT5G17220.1	AT5G17220	3	1096	=
MSTRG.17866.2	MSTRG.17866	TCONS_00050817	XLOC_024792	6	1671	j
MSTRG.17866.1	MSTRG.17866	TCONS_00050816	XLOC_024792	5	1750	n
MSTRG.17866.3	MSTRG.17866	TCONS_00050818	XLOC_024792	6	1694	j
MSTRG.17866.4	MSTRG.17866	TCONS_00050821	XLOC_024792	4	1855	n
AT5G17240.2	MSTRG.17866	AT5G17240.2	AT5G17240	5	1689	=
AT5G17240.1	MSTRG.17866	AT5G17240.1	AT5G17240	6	1610	=
AT5G17270.2	MSTRG.17870	AT5G17270.2	AT5G17270	19	3381	=
AT5G17270.1	MSTRG.17870	AT5G17270.1	AT5G17270	20	2970	=
AT5G17280.1	MSTRG.17872	AT5G17280.1	AT5G17280	1	597	=
AT5G17305.1	MSTRG.17874	AT5G17305.1	AT5G17305	1	225	=
AT5G17330.1	MSTRG.17876	AT5G17330.1	AT5G17330	8	1976	=
AT5G17345.1	AT5G17345	AT5G17345.1	AT5G17345	2	378	=
AT5G17350.1	MSTRG.17877	AT5G17350.1	AT5G17350	1	1111	=
AT5G17360.1	MSTRG.17878	AT5G17360.1	AT5G17360	1	1377	=
AT5G17390.1	AT5G17390	AT5G17390.1	AT5G17390	3	1025	=
MSTRG.17883.1	MSTRG.17883	TCONS_00050831	XLOC_024801	21	2727	j
MSTRG.17883.2	MSTRG.17883	TCONS_00050832	XLOC_024801	20	2882	n
AT5G17410.1	MSTRG.17883	AT5G17410.1	AT5G17410	21	2399	=
AT5G17410.2	MSTRG.17883	AT5G17410.2	AT5G17410	21	2361	=
AT5G17440.2	MSTRG.17886	AT5G17440.2	AT5G17440	9	1274	=
MSTRG.17886.1	MSTRG.17886	TCONS_00050836	XLOC_024802	14	1748	j
MSTRG.17886.6	MSTRG.17886	TCONS_00050841	XLOC_024802	13	1834	j
MSTRG.17886.5	MSTRG.17886	TCONS_00050840	XLOC_024802	14	1881	j
MSTRG.17886.4	MSTRG.17886	TCONS_00050839	XLOC_024802	14	1884	j
MSTRG.17886.3	MSTRG.17886	TCONS_00050838	XLOC_024802	14	1743	j
AT5G17440.1	MSTRG.17886	AT5G17440.1	AT5G17440	13	1696	=
AT5G02735.1	MSTRG.17887	TCONS_00050842	XLOC_024803	1	439	k
AT5G17450.2	MSTRG.17887	AT5G17450.2	AT5G17450	2	1440	=
AT5G17450.1	MSTRG.17887	AT5G17450.1	AT5G17450	3	874	=
AT5G17480.1	MSTRG.17889	AT5G17480.1	AT5G17480	1	603	=
AT5G17500.1	MSTRG.17891	AT5G17500.1	AT5G17500	5	1786	=
AT5G17522.1	MSTRG.17894	AT5G17522.1	AT5G17522	2	459	=
MSTRG.17894.4	MSTRG.17894	TCONS_00050851	XLOC_024806	20	3761	j
MSTRG.17894.5	MSTRG.17894	TCONS_00050852	XLOC_024806	18	3549	j
MSTRG.17894.3	MSTRG.17894	TCONS_00050850	XLOC_024806	19	3765	j
MSTRG.17894.2	MSTRG.17894	TCONS_00050849	XLOC_024806	19	3761	j
MSTRG.17894.1	MSTRG.17894	TCONS_00050848	XLOC_024806	19	3761	j
MSTRG.17894.7	MSTRG.17894	TCONS_00050853	XLOC_024806	18	3516	j
MSTRG.17894.8	MSTRG.17894	TCONS_00050854	XLOC_024806	20	3720	j
MSTRG.17894.9	MSTRG.17894	TCONS_00050856	XLOC_024806	19	3716	j
MSTRG.17894.10	MSTRG.17894	TCONS_00050855	XLOC_024806	20	3712	j
MSTRG.17894.11	MSTRG.17894	TCONS_00050857	XLOC_024806	20	3833	j
AT5G17530.5	MSTRG.17894	AT5G17530.5	AT5G17530	17	1893	=
AT5G17530.4	MSTRG.17894	AT5G17530.4	AT5G17530	17	2181	=
MSTRG.17894.12	MSTRG.17894	TCONS_00050861	XLOC_024806	18	3611	j
AT5G17530.3	MSTRG.17894	AT5G17530.3	AT5G17530	19	3827	=
AT5G17530.2	MSTRG.17894	AT5G17530.2	AT5G17530	20	3825	=
AT5G17530.7	MSTRG.17894	AT5G17530.7	AT5G17530	19	2035	=
AT5G17530.6	MSTRG.17894	AT5G17530.6	AT5G17530	18	2151	=
MSTRG.17894.17	MSTRG.17894	TCONS_00050866	XLOC_024806	19	3869	n
AT5G17530.1	MSTRG.17894	AT5G17530.1	AT5G17530	20	3792	=
MSTRG.17894.21	MSTRG.17894	TCONS_00050867	XLOC_024806	18	3430	j
AT5G17560.3	MSTRG.17897	AT5G17560.3	AT5G17560	3	1097	=
AT5G17560.2	MSTRG.17897	AT5G17560.2	AT5G17560	3	1162	=
AT5G17560.1	MSTRG.17897	AT5G17560.1	AT5G17560	3	943	=
AT5G17570.1	MSTRG.17898	AT5G17570.1	AT5G17570	9	1387	=
AT5G17570.2	MSTRG.17898	AT5G17570.2	AT5G17570	9	1078	=
MSTRG.17898.1	MSTRG.17898	TCONS_00050873	XLOC_024808	12	3722	m
MSTRG.17898.4	MSTRG.17898	TCONS_00050874	XLOC_024808	12	3701	j
AT5G17580.2	MSTRG.17898	AT5G17580.2	AT5G17580	3	2803	=
AT5G17580.1	MSTRG.17898	AT5G17580.1	AT5G17580	2	2560	=
AT5G17610.1	MSTRG.17902	AT5G17610.1	AT5G17610	5	1029	=
AT5G17630.1	MSTRG.17904	AT5G17630.1	AT5G17630	1	1629	=
AT5G17670.1	MSTRG.17909	AT5G17670.1	AT5G17670	6	1323	=
MSTRG.17909.4	MSTRG.17909	TCONS_00050882	XLOC_024811	6	1329	j
MSTRG.17909.3	MSTRG.17909	TCONS_00050881	XLOC_024811	5	1492	n
MSTRG.17909.2	MSTRG.17909	TCONS_00050880	XLOC_024811	6	1284	j
MSTRG.17909.5	MSTRG.17909	TCONS_00050883	XLOC_024811	5	1475	n
MSTRG.17909.6	MSTRG.17909	TCONS_00050884	XLOC_024811	8	5318	j
AT5G17680.2	MSTRG.17909	AT5G17680.2	AT5G17680	4	4006	=
AT5G17680.1	MSTRG.17909	AT5G17680.1	AT5G17680	4	3885	=
AT5G02765.1	AT5G02765	AT5G02765.1	AT5G02765	2	433	=
AT5G17720.1	AT5G17720	AT5G17720.1	AT5G17720	4	1332	=
AT5G02785.1	AT5G02785	AT5G02785.1	AT5G02785	1	261	=
AT5G17800.1	AT5G17800	AT5G17800.1	AT5G17800	3	1366	=
AT5G17830.1	MSTRG.17917	AT5G17830.1	AT5G17830	3	1631	=
AT5G17830.2	MSTRG.17917	AT5G17830.2	AT5G17830	3	1730	=
AT5G17847.1	MSTRG.17919	AT5G17847.1	AT5G17847	1	129	=
AT5G17850.1	MSTRG.17920	AT5G17850.1	AT5G17850	2	2086	=
AT5G17850.2	MSTRG.17920	AT5G17850.2	AT5G17850	1	2112	=
AT5G17870.2	MSTRG.17922	AT5G17870.2	AT5G17870	1	876	=
AT5G17870.1	MSTRG.17922	AT5G17870.1	AT5G17870	1	690	=
AT5G17890.1	MSTRG.17924	AT5G17890.1	AT5G17890	13	5404	=
MSTRG.17924.2	MSTRG.17924	TCONS_00050899	XLOC_024820	13	5375	j
AT5G17900.1	MSTRG.17925	AT5G17900.1	AT5G17900	3	2161	=
MSTRG.17925.2	MSTRG.17925	TCONS_00050901	XLOC_024821	3	2145	j
AT5G17910.1	MSTRG.17926	AT5G17910.1	AT5G17910	3	4953	=
MSTRG.17926.2	MSTRG.17926	TCONS_00050903	XLOC_024822	3	5119	j
AT5G17910.3	MSTRG.17926	AT5G17910.3	AT5G17910	3	4990	=
AT5G17910.2	MSTRG.17926	AT5G17910.2	AT5G17910	2	4810	=
AT5G17920.1	MSTRG.17927	AT5G17920.1	AT5G17920	12	3149	=
AT5G17920.2	MSTRG.17927	AT5G17920.2	AT5G17920	12	3195	=
AT5G17980.1	MSTRG.17929	AT5G17980.1	AT5G17980	1	3686	=
AT5G17990.1	MSTRG.17930	AT5G17990.1	AT5G17990	9	2105	=
AT5G02835.1	AT5G02835	AT5G02835.1	AT5G02835	1	421	=
AT5G02855.1	AT5G02855	AT5G02855.1	AT5G02855	1	239	=
AT5G18030.1	MSTRG.17933	AT5G18030.1	AT5G18030	1	839	=
AT5G18040.2	MSTRG.17934	AT5G18040.2	AT5G18040	3	1279	=
AT5G18040.1	MSTRG.17934	AT5G18040.1	AT5G18040	4	1187	=
AT5G18060.1	AT5G18060	AT5G18060.1	AT5G18060	1	810	=
AT5G18065.2	MSTRG.17936	AT5G18065.2	AT5G18065	3	1391	=
