transcript_id	gene_id	ref_gene_id	cmp_ref	class_code
AT5G12130.2	MSTRG.17446	AT5G12130	AT5G12130.2	=
AT5G12170.2	MSTRG.17448	AT5G12170	AT5G12170.2	=
AT5G12170.3	MSTRG.17448	AT5G12170	AT5G12170.3	=
AT5G12180.1	MSTRG.17449	AT5G12180	AT5G12180.1	=
AT5G12210.1	MSTRG.17452	AT5G12210	AT5G12210.1	=
AT5G12210.2	MSTRG.17452	AT5G12210	AT5G12210.2	=
AT5G12220.1	MSTRG.17453	AT5G12220	AT5G12220.1	=
AT5G12220.2	MSTRG.17453	AT5G12220	AT5G12220.2	=
AT5G12235.1	AT5G12235	AT5G12235	AT5G12235.1	=
AT5G12236.1	AT5G12236	AT5G12236	AT5G12236.1	=
MSTRG.17456.1	MSTRG.17456	NA	AT5G12260.1	j
AT5G12260.1	MSTRG.17456	AT5G12260	AT5G12260.1	=
MSTRG.17456.3	MSTRG.17456	NA	AT5G12260.1	m
AT5G12320.1	MSTRG.17462	AT5G12320	AT5G12320.1	=
AT5G12350.1	MSTRG.17464	AT5G12350	AT5G12350.1	=
AT5G12380.1	MSTRG.17467	AT5G12380	AT5G12380.1	=
AT5G01945.1	MSTRG.17468	AT5G01945	AT5G01945.1	=
AT5G12400.1	MSTRG.17469	AT5G12400	AT5G12400.1	=
AT5G12450.1	MSTRG.17474	AT5G12450	AT5G12450.1	=
AT5G12460.1	AT5G12460	AT5G12460	AT5G12460.1	=
AT5G12850.1	MSTRG.17477	AT5G12850	AT5G12850.1	=
AT5G12910.1	MSTRG.17482	AT5G12910	AT5G12910.1	=
AT5G12940.1	MSTRG.17485	AT5G12940	AT5G12940.1	=
MSTRG.17486.3	MSTRG.17486	NA	AT5G12950.1	j
MSTRG.17486.4	MSTRG.17486	NA	AT5G12950.1	j
MSTRG.17486.2	MSTRG.17486	NA	AT5G12950.1	j
MSTRG.17486.1	MSTRG.17486	NA	AT5G12950.1	j
AT5G12950.1	MSTRG.17486	AT5G12950	AT5G12950.1	=
AT5G12960.1	MSTRG.17486	AT5G12960	AT5G12960.1	=
AT5G12970.1	MSTRG.17487	AT5G12970	AT5G12970.1	=
AT5G13010.1	MSTRG.17491	AT5G13010	AT5G13010.1	=
AT5G13030.1	MSTRG.17493	AT5G13030	AT5G13030.1	=
AT5G13060.1	MSTRG.17495	AT5G13060	AT5G13060.1	=
AT5G13070.1	MSTRG.17496	AT5G13070	AT5G13070.1	=
AT5G13100.1	MSTRG.17498	AT5G13100	AT5G13100.1	=
AT5G13110.1	MSTRG.17499	AT5G13110	AT5G13110.1	=
MSTRG.17499.2	MSTRG.17499	NA	AT5G13110.1	j
AT5G13130.2	MSTRG.17501	AT5G13130	AT5G13130.2	=
AT5G13130.1	MSTRG.17501	AT5G13130	AT5G13130.1	=
AT5G01955.1	MSTRG.17503	AT5G01955	AT5G01955.1	=
AT5G13160.1	MSTRG.17505	AT5G13160	AT5G13160.1	=
MSTRG.17505.2	MSTRG.17505	NA	AT5G13160.1	j
AT5G13180.1	MSTRG.17507	AT5G13180	AT5G13180.1	=
MSTRG.17507.2	MSTRG.17507	NA	AT5G13180.1	m
AT5G01975.1	AT5G01975	AT5G01975	AT5G01975.1	=
AT5G02015.1	AT5G02015	AT5G02015	AT5G02015.1	=
AT5G13200.2	MSTRG.17509	AT5G13200	AT5G13200.2	=
MSTRG.17509.3	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.2	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.8	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.6	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.7	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.5	MSTRG.17509	NA	AT5G13210.1	k
MSTRG.17509.4	MSTRG.17509	NA	AT5G13210.1	k
AT5G13200.1	MSTRG.17509	AT5G13200	AT5G13200.1	=
AT5G13210.1	MSTRG.17509	AT5G13210	AT5G13210.1	=
AT5G13220.3	MSTRG.17511	AT5G13220	AT5G13220.3	=
AT5G13220.5	MSTRG.17511	AT5G13220	AT5G13220.5	=
AT5G13220.2	MSTRG.17511	AT5G13220	AT5G13220.2	=
AT5G13220.1	MSTRG.17511	AT5G13220	AT5G13220.1	=
AT5G13220.7	MSTRG.17511	AT5G13220	AT5G13220.7	=
AT5G13220.6	MSTRG.17511	AT5G13220	AT5G13220.6	=
AT5G13220.4	MSTRG.17511	AT5G13220	AT5G13220.4	=
AT5G13230.1	MSTRG.17513	AT5G13230	AT5G13230.1	=
AT5G13250.2	AT5G13250	AT5G13250	AT5G13250.2	=
AT5G13250.1	AT5G13250	AT5G13250	AT5G13250.1	=
AT5G13260.1	MSTRG.17515	AT5G13260	AT5G13260.1	=
AT5G13280.1	MSTRG.17517	AT5G13280	AT5G13280.1	=
AT5G13295.1	MSTRG.17519	AT5G13295	AT5G13295.1	=
AT5G13310.1	MSTRG.17521	AT5G13310	AT5G13310.1	=
AT5G13310.2	MSTRG.17521	AT5G13310	AT5G13310.2	=
MSTRG.17521.3	MSTRG.17521	NA	AT5G13310.2	j
AT5G13320.1	MSTRG.17523	AT5G13320	AT5G13320.1	=
AT5G13320.2	MSTRG.17523	AT5G13320	AT5G13320.2	=
AT5G13320.3	MSTRG.17523	AT5G13320	AT5G13320.3	=
AT5G13330.1	MSTRG.17524	AT5G13330	AT5G13330.1	=
AT5G13350.1	AT5G13350	AT5G13350	AT5G13350.1	=
AT5G13350.2	AT5G13350	AT5G13350	AT5G13350.2	=
AT5G13360.3	MSTRG.17526	AT5G13360	AT5G13360.3	=
MSTRG.17526.1	MSTRG.17526	NA	AT5G13360.3	m
AT5G13360.1	MSTRG.17526	AT5G13360	AT5G13360.1	=
AT5G13360.2	MSTRG.17526	AT5G13360	AT5G13360.2	=
AT5G13370.1	MSTRG.17526	AT5G13370	AT5G13370.1	=
AT5G13380.1	MSTRG.17527	AT5G13380	AT5G13380.1	=
MSTRG.17528.1	MSTRG.17528	NA	AT5G13390.1	j
AT5G13390.1	MSTRG.17528	AT5G13390	AT5G13390.1	=
AT5G13390.2	MSTRG.17528	AT5G13390	AT5G13390.2	=
MSTRG.17533.1	MSTRG.17533	NA	AT5G13460.1	j
MSTRG.17533.2	MSTRG.17533	NA	AT5G13460.1	k
MSTRG.17533.3	MSTRG.17533	NA	AT5G13460.1	j
AT5G13460.1	MSTRG.17533	AT5G13460	AT5G13460.1	=
AT5G13470.1	MSTRG.17533	AT5G13470	AT5G13470.1	=
AT5G13490.1	MSTRG.17535	AT5G13490	AT5G13490.1	=
MSTRG.17535.1	MSTRG.17535	NA	AT5G13500.1	k
AT5G13490.2	MSTRG.17535	AT5G13490	AT5G13490.2	=
AT5G13500.1	MSTRG.17535	AT5G13500	AT5G13500.1	=
AT5G13500.3	MSTRG.17535	AT5G13500	AT5G13500.3	=
AT5G13500.2	MSTRG.17535	AT5G13500	AT5G13500.2	=
AT5G13510.1	MSTRG.17537	AT5G13510	AT5G13510.1	=
AT5G13530.1	MSTRG.17539	AT5G13530	AT5G13530.1	=
AT5G13530.2	MSTRG.17539	AT5G13530	AT5G13530.2	=
AT5G13565.1	MSTRG.17542	AT5G13565	AT5G13565.1	=
AT5G13570.1	MSTRG.17543	AT5G13570	AT5G13570.1	=
AT5G13570.2	MSTRG.17543	AT5G13570	AT5G13570.2	=
AT5G13580.1	MSTRG.17544	AT5G13580	AT5G13580.1	=
AT5G13600.1	AT5G13600	AT5G13600	AT5G13600.1	=
AT5G13610.1	MSTRG.17546	AT5G13610	AT5G13610.1	=
AT5G13640.2	MSTRG.17548	AT5G13640	AT5G13640.2	=
AT5G13640.1	MSTRG.17548	AT5G13640	AT5G13640.1	=
AT5G13640.3	MSTRG.17548	AT5G13640	AT5G13640.3	=
AT5G13650.2	MSTRG.17549	AT5G13650	AT5G13650.2	=
AT5G13650.1	MSTRG.17549	AT5G13650	AT5G13650.1	=
AT5G13660.5	MSTRG.17550	AT5G13660	AT5G13660.5	=
AT5G13660.4	MSTRG.17550	AT5G13660	AT5G13660.4	=
AT5G13660.3	MSTRG.17550	AT5G13660	AT5G13660.3	=
AT5G13660.6	MSTRG.17550	AT5G13660	AT5G13660.6	=
AT5G13660.1	MSTRG.17550	AT5G13660	AT5G13660.1	=
AT5G13660.7	MSTRG.17550	AT5G13660	AT5G13660.7	=
AT5G13660.2	MSTRG.17550	AT5G13660	AT5G13660.2	=
AT5G13690.2	MSTRG.17553	AT5G13690	AT5G13690.2	=
AT5G13690.1	MSTRG.17553	AT5G13690	AT5G13690.1	=
AT5G13720.1	MSTRG.17556	AT5G13720	AT5G13720.1	=
AT5G13740.2	MSTRG.17558	AT5G13740	AT5G13740.2	=
AT5G13740.1	MSTRG.17558	AT5G13740	AT5G13740.1	=
MSTRG.17558.3	MSTRG.17558	NA	AT5G13740.1	m
AT5G13750.1	MSTRG.17559	AT5G13750	AT5G13750.1	=
MSTRG.17559.2	MSTRG.17559	NA	AT5G13750.1	k
AT5G13750.4	MSTRG.17559	AT5G13750	AT5G13750.4	=
AT5G13750.3	MSTRG.17559	AT5G13750	AT5G13750.3	=
AT5G13750.2	MSTRG.17559	AT5G13750	AT5G13750.2	=
AT5G13760.1	MSTRG.17559	AT5G13760	AT5G13760.1	=
AT5G13770.1	MSTRG.17560	AT5G13770	AT5G13770.1	=
AT5G13810.1	MSTRG.17564	AT5G13810	AT5G13810.1	=
AT5G13820.1	MSTRG.17565	AT5G13820	AT5G13820.1	=
AT5G13820.2	MSTRG.17565	AT5G13820	AT5G13820.2	=
AT5G13830.1	MSTRG.17566	AT5G13830	AT5G13830.1	=
AT5G02105.1	MSTRG.17568	AT5G02105	AT5G02105.1	=
AT5G13845.1	MSTRG.17569	AT5G13845	AT5G13845.1	=
AT5G13850.1	MSTRG.17570	AT5G13850	AT5G13850.1	=
AT5G13930.1	MSTRG.17578	AT5G13930	AT5G13930.1	=
AT5G02125.1	MSTRG.17580	AT5G02125	AT5G02125.1	=
AT5G13960.2	MSTRG.17582	AT5G13960	AT5G13960.2	=
AT5G13960.1	MSTRG.17582	AT5G13960	AT5G13960.1	=
AT5G13980.1	MSTRG.17584	AT5G13980	AT5G13980.1	=
AT5G13980.2	MSTRG.17584	AT5G13980	AT5G13980.2	=
AT5G13980.3	MSTRG.17584	AT5G13980	AT5G13980.3	=
AT5G14000.1	MSTRG.17586	AT5G14000	AT5G14000.1	=
AT5G14000.2	MSTRG.17586	AT5G14000	AT5G14000.2	=
AT5G14000.3	MSTRG.17586	AT5G14000	AT5G14000.3	=
AT5G14010.1	AT5G14010	AT5G14010	AT5G14010.1	=
AT5G14030.1	MSTRG.17587	AT5G14030	AT5G14030.1	=
AT5G14030.5	MSTRG.17587	AT5G14030	AT5G14030.5	=
AT5G14030.3	MSTRG.17587	AT5G14030	AT5G14030.3	=
AT5G14030.4	MSTRG.17587	AT5G14030	AT5G14030.4	=
AT5G14030.2	MSTRG.17587	AT5G14030	AT5G14030.2	=
AT5G14035.1	AT5G14035	AT5G14035	AT5G14035.1	=
AT5G14050.1	MSTRG.17589	AT5G14050	AT5G14050.1	=
MSTRG.17589.1	MSTRG.17589	NA	AT5G14060.1	j
AT5G14060.1	MSTRG.17589	AT5G14060	AT5G14060.1	=
AT5G14060.2	MSTRG.17589	AT5G14060	AT5G14060.2	=
AT5G14060.3	MSTRG.17589	AT5G14060	AT5G14060.3	=
AT5G14070.1	AT5G14070	AT5G14070	AT5G14070.1	=
AT5G14090.2	MSTRG.17592	AT5G14090	AT5G14090.2	=
AT5G14090.1	MSTRG.17592	AT5G14090	AT5G14090.1	=
AT5G14120.1	MSTRG.17593	AT5G14120	AT5G14120.1	=
AT5G14140.1	MSTRG.17596	AT5G14140	AT5G14140.1	=
AT5G14160.1	MSTRG.17598	AT5G14160	AT5G14160.1	=
MSTRG.17601.1	MSTRG.17601	NA	AT5G14180.2	x
AT5G14200.1	MSTRG.17602	AT5G14200	AT5G14200.1	=
AT5G14200.3	MSTRG.17602	AT5G14200	AT5G14200.3	=
AT5G14200.2	MSTRG.17602	AT5G14200	AT5G14200.2	=
AT5G02175.1	AT5G02175	AT5G02175	AT5G02175.1	=
AT5G02185.1	AT5G02185	AT5G02185	AT5G02185.1	=
AT5G14230.1	MSTRG.17604	AT5G14230	AT5G14230.1	=
AT5G14230.2	MSTRG.17604	AT5G14230	AT5G14230.2	=
AT5G14250.1	MSTRG.17607	AT5G14250	AT5G14250.1	=
AT5G14250.2	MSTRG.17607	AT5G14250	AT5G14250.2	=
AT5G14260.3	MSTRG.17608	AT5G14260	AT5G14260.3	=
AT5G14260.2	MSTRG.17608	AT5G14260	AT5G14260.2	=
AT5G14260.1	MSTRG.17608	AT5G14260	AT5G14260.1	=
MSTRG.17608.1	MSTRG.17608	NA	AT5G14260.3	j
AT5G14260.4	MSTRG.17608	AT5G14260	AT5G14260.4	=
AT5G14270.1	MSTRG.17608	AT5G14270	AT5G14270.1	=
AT5G14270.2	MSTRG.17608	AT5G14270	AT5G14270.2	=
AT5G14270.3	MSTRG.17608	AT5G14270	AT5G14270.3	=
AT5G14280.1	MSTRG.17608	AT5G14280	AT5G14280.1	=
MSTRG.17608.10	MSTRG.17608	NA	AT5G14285.1	k
AT5G14285.1	MSTRG.17608	AT5G14285	AT5G14285.1	=
AT5G14300.1	AT5G14300	AT5G14300	AT5G14300.1	=
AT5G14310.1	MSTRG.17610	AT5G14310	AT5G14310.1	=
AT5G02215.1	AT5G02215	AT5G02215	AT5G02215.1	=
AT5G14340.2	AT5G14340	AT5G14340	AT5G14340.2	=
AT5G14340.1	AT5G14340	AT5G14340	AT5G14340.1	=
AT5G14360.1	MSTRG.17613	AT5G14360	AT5G14360.1	=
AT5G14400.4	AT5G14400	AT5G14400	AT5G14400.4	=
AT5G14400.3	AT5G14400	AT5G14400	AT5G14400.3	=
AT5G14400.2	AT5G14400	AT5G14400	AT5G14400.2	=
AT5G14400.1	AT5G14400	AT5G14400	AT5G14400.1	=
AT5G14430.1	MSTRG.17619	AT5G14430	AT5G14430.1	=
MSTRG.17619.2	MSTRG.17619	NA	AT5G14430.1	j
AT5G14430.2	MSTRG.17619	AT5G14430	AT5G14430.2	=
AT5G02225.1	MSTRG.17621	AT5G02225	AT5G02225.1	=
AT5G14450.1	MSTRG.17622	AT5G14450	AT5G14450.1	=
AT5G14480.1	MSTRG.17625	AT5G14480	AT5G14480.1	=
AT5G14495.1	AT5G14495	AT5G14495	AT5G14495.1	=
AT5G14515.1	MSTRG.17628	AT5G14515	AT5G14515.1	=
at5g14545	MSTRG.17631	AT5G14545	at5g14545	=
AT5G14560.1	MSTRG.17632	AT5G14560	AT5G14560.1	=
at5g14565	AT5G14565	AT5G14565	at5g14565	=
AT5G14600.1	MSTRG.17636	AT5G14600	AT5G14600.1	=
AT5G14602.1	MSTRG.17637	AT5G14602	AT5G14602.1	=
AT5G14610.4	MSTRG.17638	AT5G14610	AT5G14610.4	=
AT5G14610.6	MSTRG.17638	AT5G14610	AT5G14610.6	=
AT5G14610.5	MSTRG.17638	AT5G14610	AT5G14610.5	=
AT5G14610.3	MSTRG.17638	AT5G14610	AT5G14610.3	=
AT5G14610.1	MSTRG.17638	AT5G14610	AT5G14610.1	=
AT5G14610.2	MSTRG.17638	AT5G14610	AT5G14610.2	=
AT5G14610.7	MSTRG.17638	AT5G14610	AT5G14610.7	=
AT5G02265.1	AT5G02265	AT5G02265	AT5G02265.1	=
AT5G14650.1	MSTRG.17642	AT5G14650	AT5G14650.1	=
AT5G14650.2	MSTRG.17642	AT5G14650	AT5G14650.2	=
MSTRG.17643.1	MSTRG.17643	NA	AT5G14670.3	m
AT5G14670.2	MSTRG.17643	AT5G14670	AT5G14670.2	=
MSTRG.17643.3	MSTRG.17643	NA	AT5G14670.3	j
AT5G14670.3	MSTRG.17643	AT5G14670	AT5G14670.3	=
AT5G14670.1	MSTRG.17643	AT5G14670	AT5G14670.1	=
AT5G14710.1	MSTRG.17646	AT5G14710	AT5G14710.1	=
AT5G14730.1	AT5G14730	AT5G14730	AT5G14730.1	=
AT5G14740.3	MSTRG.17648	AT5G14740	AT5G14740.3	=
AT5G14740.8	MSTRG.17648	AT5G14740	AT5G14740.8	=
AT5G14740.7	MSTRG.17648	AT5G14740	AT5G14740.7	=
AT5G14740.6	MSTRG.17648	AT5G14740	AT5G14740.6	=
AT5G14740.1	MSTRG.17648	AT5G14740	AT5G14740.1	=
AT5G14740.5	MSTRG.17648	AT5G14740	AT5G14740.5	=
AT5G14740.4	MSTRG.17648	AT5G14740	AT5G14740.4	=
AT5G14740.2	MSTRG.17648	AT5G14740	AT5G14740.2	=
AT5G14740.9	MSTRG.17648	AT5G14740	AT5G14740.9	=
AT5G14760.1	MSTRG.17649	AT5G14760	AT5G14760.1	=
AT5G14780.3	MSTRG.17651	AT5G14780	AT5G14780.3	=
AT5G14780.2	MSTRG.17651	AT5G14780	AT5G14780.2	=
AT5G14780.1	MSTRG.17651	AT5G14780	AT5G14780.1	=
AT5G14790.1	MSTRG.17652	AT5G14790	AT5G14790.1	=
MSTRG.17654.1	MSTRG.17654	NA	AT5G14820.1	x
MSTRG.17656.1	MSTRG.17656	NA	NA	u
MSTRG.17656.2	MSTRG.17656	NA	NA	u
AT5G14860.1	AT5G14860	AT5G14860	AT5G14860.1	=
MSTRG.17660.1	MSTRG.17660	NA	AT5G14880.1	k
AT5G14880.1	MSTRG.17660	AT5G14880	AT5G14880.1	=
AT5G14890.1	MSTRG.17660	AT5G14890	AT5G14890.1	=
AT5G14895.1	MSTRG.17661	AT5G14895	AT5G14895.1	=
AT5G14910.1	MSTRG.17663	AT5G14910	AT5G14910.1	=
AT5G14910.2	MSTRG.17663	AT5G14910	AT5G14910.2	=
AT5G14920.1	MSTRG.17664	AT5G14920	AT5G14920.1	=
AT5G14920.2	MSTRG.17664	AT5G14920	AT5G14920.2	=
MSTRG.17664.7	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.8	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.6	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.5	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.4	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.3	MSTRG.17664	NA	AT5G14920.1	j
MSTRG.17664.9	MSTRG.17664	NA	AT5G14920.1	j
AT5G14930.2	MSTRG.17665	AT5G14930	AT5G14930.2	=
AT5G14930.3	MSTRG.17665	AT5G14930	AT5G14930.3	=
AT5G14930.1	MSTRG.17665	AT5G14930	AT5G14930.1	=
AT5G14960.1	AT5G14960	AT5G14960	AT5G14960.1	=
AT5G14960.2	AT5G14960	AT5G14960	AT5G14960.2	=
MSTRG.17667.1	MSTRG.17667	NA	AT5G14970.1	m
AT5G14970.1	MSTRG.17667	AT5G14970	AT5G14970.1	=
AT5G14980.1	AT5G14980	AT5G14980	AT5G14980.1	=
AT5G14990.2	AT5G14990	AT5G14990	AT5G14990.2	=
AT5G14990.1	AT5G14990	AT5G14990	AT5G14990.1	=
AT5G14995.1	AT5G14995	AT5G14995	AT5G14995.1	=
AT5G15000.1	AT5G15000	AT5G15000	AT5G15000.1	=
AT5G15010.1	MSTRG.17668	AT5G15010	AT5G15010.1	=
AT5G15022.1	MSTRG.17670	AT5G15022	AT5G15022.1	=
AT5G02295.1	MSTRG.17670	AT5G02295	AT5G15022.1	c
AT5G02305.1	MSTRG.17670	AT5G02305	AT5G15022.1	c
AT5G02315.1	MSTRG.17670	AT5G02315	AT5G15022.1	c
AT5G02325.1	MSTRG.17670	AT5G02325	AT5G15022.1	c
AT5G15070.4	MSTRG.17674	AT5G15070	AT5G15070.4	=
AT5G15070.5	MSTRG.17674	AT5G15070	AT5G15070.5	=
AT5G15070.3	MSTRG.17674	AT5G15070	AT5G15070.3	=
AT5G15070.1	MSTRG.17674	AT5G15070	AT5G15070.1	=
AT5G15070.2	MSTRG.17674	AT5G15070	AT5G15070.2	=
AT5G15070.6	MSTRG.17674	AT5G15070	AT5G15070.6	=
AT5G15070.7	MSTRG.17674	AT5G15070	AT5G15070.7	=
AT5G15080.1	MSTRG.17675	AT5G15080	AT5G15080.1	=
AT5G15110.1	MSTRG.17678	AT5G15110	AT5G15110.1	=
AT5G15120.1	MSTRG.17679	AT5G15120	AT5G15120.1	=
AT5G15130.1	AT5G15130	AT5G15130	AT5G15130.1	=
AT5G15130.2	AT5G15130	AT5G15130	AT5G15130.2	=
AT5G15140.1	MSTRG.17680	AT5G15140	AT5G15140.1	=
AT5G15175.1	AT5G15175	AT5G15175	AT5G15175.1	=
AT5G15180.1	MSTRG.17683	AT5G15180	AT5G15180.1	=
AT5G02345.1	AT5G02345	AT5G02345	AT5G02345.1	=
AT5G15230.1	MSTRG.17687	AT5G15230	AT5G15230.1	=
AT5G15230.2	MSTRG.17687	AT5G15230	AT5G15230.2	=
AT5G15240.1	MSTRG.17688	AT5G15240	AT5G15240.1	=
AT5G15240.2	MSTRG.17688	AT5G15240	AT5G15240.2	=
AT5G15240.3	MSTRG.17688	AT5G15240	AT5G15240.3	=
AT5G15265.1	AT5G15265	AT5G15265	AT5G15265.1	=
AT5G15265.2	AT5G15265	AT5G15265	AT5G15265.2	=
AT5G15270.2	MSTRG.17691	AT5G15270	AT5G15270.2	=
AT5G15270.1	MSTRG.17691	AT5G15270	AT5G15270.1	=
AT5G15270.3	MSTRG.17691	AT5G15270	AT5G15270.3	=
AT5G15280.1	MSTRG.17692	AT5G15280	AT5G15280.1	=
AT5G15290.1	AT5G15290	AT5G15290	AT5G15290.1	=
AT5G02365.1	AT5G02365	AT5G02365	AT5G02365.1	=
AT5G02395.1	MSTRG.17694	AT5G02395	AT5G02395.1	k
MSTRG.17694.1	MSTRG.17694	NA	AT5G02395.1	k
AT5G15310.4	MSTRG.17694	AT5G15310	AT5G15310.4	=
AT5G15310.3	MSTRG.17694	AT5G15310	AT5G15310.3	=
AT5G15310.2	MSTRG.17694	AT5G15310	AT5G15310.2	=
AT5G15310.1	MSTRG.17694	AT5G15310	AT5G15310.1	=
AT5G15320.1	MSTRG.17695	AT5G15320	AT5G15320.1	=
AT5G15320.2	MSTRG.17695	AT5G15320	AT5G15320.2	=
AT5G15330.2	MSTRG.17696	AT5G15330	AT5G15330.2	=
MSTRG.17696.2	MSTRG.17696	NA	AT5G15330.2	m
AT5G15330.1	MSTRG.17696	AT5G15330	AT5G15330.2	=
AT5G02405.1	AT5G02405	AT5G02405	AT5G02405.1	=
AT5G15380.1	AT5G15380	AT5G15380	AT5G15380.1	=
AT5G15390.1	MSTRG.17700	AT5G15390	AT5G15390.1	=
AT5G15390.2	MSTRG.17700	AT5G15390	AT5G15390.2	=
MSTRG.17700.3	MSTRG.17700	NA	AT5G15390.1	j
AT5G15430.1	MSTRG.17702	AT5G15430	AT5G15430.1	=
AT5G15430.2	MSTRG.17702	AT5G15430	AT5G15430.2	=
MSTRG.17703.1	MSTRG.17703	NA	AT5G15440.1	m
AT5G15440.1	MSTRG.17703	AT5G15440	AT5G15440.1	=
AT5G15510.3	MSTRG.17708	AT5G15510	AT5G15510.3	=
AT5G15510.1	MSTRG.17708	AT5G15510	AT5G15510.1	=
AT5G15510.4	MSTRG.17708	AT5G15510	AT5G15510.4	=
AT5G15510.2	MSTRG.17708	AT5G15510	AT5G15510.2	=
AT5G15530.1	MSTRG.17710	AT5G15530	AT5G15530.1	=
AT5G02425.1	MSTRG.17713	AT5G02425	AT5G02425.1	=
AT5G15560.1	AT5G15560	AT5G15560	AT5G15560.1	=
AT5G15570.1	MSTRG.17716	AT5G15570	AT5G15570.1	=
AT5G15581.1	MSTRG.17718	AT5G15581	AT5G15581.1	=
AT5G15600.1	MSTRG.17719	AT5G15600	AT5G15600.1	=
AT5G15600.2	MSTRG.17719	AT5G15600	AT5G15600.2	=
AT5G15610.1	MSTRG.17720	AT5G15610	AT5G15610.1	=
AT5G15610.2	MSTRG.17720	AT5G15610	AT5G15610.2	=
AT5G15620.1	AT5G15620	AT5G15620	AT5G15620.1	=
AT5G15630.1	MSTRG.17721	AT5G15630	AT5G15630.1	=
AT5G15630.2	MSTRG.17721	AT5G15630	AT5G15630.2	=
AT5G15630.3	MSTRG.17721	AT5G15630	AT5G15630.3	=
AT5G15630.4	MSTRG.17721	AT5G15630	AT5G15630.4	=
AT5G15630.5	MSTRG.17721	AT5G15630	AT5G15630.5	=
AT5G15640.2	MSTRG.17722	AT5G15640	AT5G15640.2	=
AT5G15640.1	MSTRG.17722	AT5G15640	AT5G15640.1	=
AT5G15650.1	MSTRG.17723	AT5G15650	AT5G15650.1	=
AT5G15660.1	AT5G15660	AT5G15660	AT5G15660.1	=
AT5G15670.1	AT5G15670	AT5G15670	AT5G15670.1	=
AT5G15685.1	AT5G15685	AT5G15685	AT5G15685.1	=
AT5G15710.2	MSTRG.17726	AT5G15710	AT5G15710.2	=
AT5G15710.1	MSTRG.17726	AT5G15710	AT5G15710.1	=
AT5G15725.1	AT5G15725	AT5G15725	AT5G15725.1	=
AT5G15730.2	MSTRG.17728	AT5G15730	AT5G15730.2	=
AT5G15730.1	MSTRG.17728	AT5G15730	AT5G15730.1	=
AT5G15730.3	MSTRG.17728	AT5G15730	AT5G15730.3	=
AT5G15745.1	MSTRG.17730	AT5G15745	AT5G15745.1	=
AT5G15750.1	MSTRG.17731	AT5G15750	AT5G15750.1	=
AT5G15760.1	MSTRG.17732	AT5G15760	AT5G15760.1	=
AT5G15790.3	MSTRG.17735	AT5G15790	AT5G15790.3	=
AT5G15790.4	MSTRG.17735	AT5G15790	AT5G15790.4	=
AT5G15790.2	MSTRG.17735	AT5G15790	AT5G15790.2	=
AT5G15790.5	MSTRG.17735	AT5G15790	AT5G15790.5	=
AT5G15790.1	MSTRG.17735	AT5G15790	AT5G15790.1	=
AT5G02455.1	MSTRG.17738	AT5G02455	AT5G02455.1	=
AT5G15805.1	AT5G15805	AT5G15805	AT5G15805.1	=
AT5G15810.1	MSTRG.17740	AT5G15810	AT5G15810.1	=
AT5G15815.1	AT5G15815	AT5G15815	AT5G15815.1	=
AT5G15820.1	MSTRG.17741	AT5G15820	AT5G15820.1	=
MSTRG.17741.2	MSTRG.17741	NA	AT5G15820.1	o
AT5G15830.1	AT5G15830	AT5G15830	AT5G15830.1	=
at5g15833	MSTRG.17743	AT5G15833	at5g15833	=
AT5G15843.1	MSTRG.17745	AT5G15843	AT5G15843.1	=
AT5G15845.1	MSTRG.17746	AT5G15845	AT5G15845.1	=
AT5G15845.2	MSTRG.17746	AT5G15845	AT5G15845.2	=
AT5G15845.5	MSTRG.17746	AT5G15845	AT5G15845.5	=
AT5G15845.4	MSTRG.17746	AT5G15845	AT5G15845.4	=
AT5G15845.3	MSTRG.17746	AT5G15845	AT5G15845.3	=
AT5G15853.1	MSTRG.17746	AT5G15853	AT5G15853.1	=
AT5G15880.1	MSTRG.17750	AT5G15880	AT5G15880.1	=
AT5G15910.1	MSTRG.17752	AT5G15910	AT5G15910.1	=
AT5G15910.2	MSTRG.17752	AT5G15910	AT5G15910.2	=
AT5G15920.1	MSTRG.17753	AT5G15920	AT5G15920.1	=
MSTRG.17754.1	MSTRG.17754	NA	AT5G15930.1	j
AT5G15930.1	MSTRG.17754	AT5G15930	AT5G15930.1	=
AT5G15940.2	MSTRG.17755	AT5G15940	AT5G15940.2	=
AT5G15940.4	MSTRG.17755	AT5G15940	AT5G15940.4	=
AT5G15940.3	MSTRG.17755	AT5G15940	AT5G15940.3	=
AT5G15940.1	MSTRG.17755	AT5G15940	AT5G15940.3	=
AT5G15950.1	MSTRG.17756	AT5G15950	AT5G15950.1	=
AT5G15950.2	MSTRG.17756	AT5G15950	AT5G15950.2	=
